,Song,Artist,Lyricist,Composer,Lyric
10,snow jam,"
Rin音",Rin音,Rhyme Tube,Loadingで進まない毎日 上品が似合わないmy lady Morning ただただ浮ついて 日中も淡い夢を見る ねえ今夜は急いで行く 愛情に満たされる日 二人静かに どうせ奥手ろくでなしの机上のストーリー なんて誰も気にしないように Good night baby 淡い夢の中 淡い夢の中だよ 街は気づけば光で満ちてるし いつもより少し人で混んでるし って思ってみた鏡の中の自分なら 変わらないああバカみたいだな Good night sleepy おはようの言葉を 考えてはただ夢を見て 濃い濃度の想いに蓋をして Feel you. I really care about you. 甘く溶けるsnow jam 君を満たすsnow jam snow jam snow jam snow jam snow jam loopする考えはいつも以上で あの街までの足取り重くて 本当に来るかな嘘じゃないのかな って余計な心配が駆け巡る 皆は携帯片手に愛を奏でてる 現代的LOVER ネオネットヤンキー いつもはね。だけど素敵ねって あって言われたいから会いに行くのさ 今日はうまくトーストも焼けたしさ 靴紐左から結んだしさ 家の鍵もきちんと閉めたんだ こたつを消したかは不安だけど なんとなく好きな気持ち溢れた 君のこと好きだと知った日から 忘れたことないってか忘れられない バカでもいいこの思いは伝えたいから Good night sleepy おはようの言葉を 考えてはただ夢を見て 濃い濃度の想いに蓋をして Feel you. I really care about you. 甘く溶けるsnow jam 君を満たすsnow jam snow jam snow jam snow jam snow jam Good night sleepy おやすみの言葉を 考えてはただ夢を見て 濃い濃度の想いが溢れてて Feel you. I really care about you. 甘く溶けるsnow jam 君を満たすsnow jam snow jam snow jam snow jam snow jam Loadingで進まない毎日 上品が似合わないmy lady Morning ただただ浮ついて 日中も淡い夢を見る ねえ今夜は急いで行く 愛情に満たされる日 二人静かに
11,sleepy wonder,"
Rin音",Rin音,Shun Maruno,六畳一間に ダラけきった3分 木枠の窓に 垂れ下がったPants 黒電話にkiss ダイヤルが回る 端に置き去りにされたビデオテープ まあこんなもんか カレンダー覗いて 記憶にある日ってほんのこれぽっちだ 嘘を確かめる ブラウン管を覗いて アベックだった日々にただ巻き戻してよ なんてさ 絶え間なく 感情は動く SleepyWonderGIRL And SleepyWonderBOY 曇りガラス映る僕の姿にスマートは似合わないのさ 今夜全て忘れよう 引き出しに鍵をしよう 君のためにある2畳 ネコ型去ってご来光 古臭いアイデアを ポケベルにしまい込もう 暗号 11014 流れるInstagramのページ 忘却の惑星はPOKER FACE 泡のはじける瞬間のフレーズ 嗚呼sleepy wonder 昭和 昭和 消えた3cm手前のyell 想い残したカセットテープ 再生ボタンに冷え切った手 嗚呼sleepy wonder 昭和 昭和 もういいやって呟くと 距離が短くなる気がした たわいもない愛を 使い捨ての愛を ディスコじゃこの曲はかからない だけどもういいやって強がれば 氷が溶けるのも知ってた さめて薄まった あの眼差しは 線を濁して霧に触れた 嗚呼もう 煙い夢の中 SleepyWonderGIRL And SleepyWonderBOY 障子越しに見えた君の影には鼓動などありゃしないのさ だらしなく伸びたヒゲ えらくやつれてる声 少し荒っぽい機嫌 シワが集まってる眉間 ラジカセに残ってる あの日を思い出す歌 二度と聞けないようにしよう 流れるInstagramのページ 忘却の惑星はPOKER FACE 泡のはじける瞬間のフレーズ 嗚呼sleepy wonder 昭和 昭和 消えた3cm手前のyell 想い残したカセットテープ 再生ボタンに冷え切った手 嗚呼sleepy wonder 昭和 昭和 流れる時間で 色が溶ける街 あの子の隣は 小綺麗な誰か 透けだす記憶を 忘れてはくれないか 携帯が唄う あの日々は昭和 流れるInstagramのページ 忘却の惑星はPOKER FACE 泡のはじける瞬間のフレーズ 嗚呼sleepy wonder 昭和 昭和 消えた3cm手前のyell 想い残したカセットテープ 再生ボタンに冷え切った手 嗚呼sleepy wonder 昭和 昭和
12,swipe sheep,"
Rin音",Rin音,Rin音・maeshima soshi,3秒間の不条理 栗色のシャツに身を包んで 孔雀草がゆらり 好きと嫌いを分かつように ふっと思う瞬間に 嫌悪感は爪を立てるように 不快感がふわり 今宵も言葉にならないよ だってさ 夜が明けぬ間に 開いた眼は 月を白く夜を黒く映し これほど綺麗に表せるなら 送る分に迷いなどないのに 愛ほどたわいない話 からかいは不快じゃない 絶え間ないこの感情に 換えはない そう思うのに 流れる一二三 swipe & sheep 止まれ この指の先 swipe & sheep 夜明け 遥か彼方に swipe & sheep 眠れ 陽が沈む街 swipe & sheep swipe & sheep この街には羊がいない 迷えるように逃げるように 感情はそれを見逃さない 異次元の恋を歌うように 鬼灯のような火を灯そう 月が曖昧だと知るために 灯篭に人生を重ねよう 揺れる美しさを知るために 夜が少し老け 開いた眼は 月と夜を混ぜて水に映し 濁る色味と心重ねては 数時間の迷いこそアイロニー 愛こそたわいない話 咲かない花だってない そうじゃない？ 本当は少し怖い その感情と流れる一二三 swipe & sheep 止まれ この指の先 swipe & sheep 夜明け 遥か彼方に swipe & sheep 眠れ 陽が沈む街 swipe & sheep swipe & sheep 3秒間の不条理 栗色のシャツに身を包んで 孔雀草がゆらり 好きと嫌いを分かつように ふっと思う瞬間に 嫌悪感は爪を立てるように 不快感がふわり 今宵も言葉にならないよ
13,先天性の嘘 feat.uyuni,"
Rin音",Rin音,Rin音・yuhei miura,始まりはほんの偶像に触れる 夢をみた一夜のストーリー 冷めきった温度、群青にさらされて 目を覚ましてgood morning 特に何かがたりてないか 他人だか他人じゃないか ただただ不安になった 言葉に詰まるように 番号の配列はジョークなみに 落ち着かないと常套句 すら一つも言えないほど緊張しちゃって パカパカしちゃうよねガラパゴス メールアドレスに君の誕生日 ちょっとありきたりだけど愛らしい ナチュラルに君と話したいのさ この絵文字かわいいっしょてね 震える手は頭よりも想い語る1234 はぐらかした文脈のはずなのにほら単純すぎるよ バレちまえば何も隠すことないはずだってのに なぜだか目は合わさずに知らんふりしてんだ 電話越しの君にどうして惹かれちゃうかね ハートのマークで僕の目は君が写ってて 魔性の女なんて安っぽいもんじゃなくてね 出れない迷路どうにかしてもうバカですいません 僕の身代わり君のハート 隠す偽り本当のこと 忘れられないあの高鳴り TypeED-2 DC-1 誰のこと 隠されている 騙されている 愛の審議 目隠しの答え 先天性の嘘 君じゃない誰か 単純化した声 偽造のcharacter 愛に飲まれ信じ込んだ unhappy？なんだっていいや 全部知ってる顔した 青春を見下ろした seventeenは永遠に 吹き込まれたままの記念日 キラキラのstoneで デコりすぎたあの日のガラケー 嘘みたいな本当で埋める お気に入りのmail エンドレス 君のアドレスのハンドルネームは 懐かしいような word sense time capsule 過剰摂取 まだ僕は 覚えてる 080から始まる番号 何度、目に染み込んだでしょう 刺された運命を憎んでも 線を切ることはないさ ハリボテの僕らが再構成されてく 対照的な日々が嘘を蝕んでゆく ワンステップ上時代に惚れ込んだ今へ What do you say？ 何を思うの 毎秒に平気な言葉を吐いて また iPhoneに居る偽りの僕ら 僕の身代わり君のハート 隠す偽り本当のこと 忘れられないあの高鳴り TypeED-2 DC-1 誰のこと 隠されている 騙されている 愛の審議 目隠しの答え 先天性の嘘
14,Cherry Blossom,"
Rin音",Rin音,Rin音・Shun Maruno,ねぇ起きてほしい今8時 顔も洗わないといけないしさ 朝食すら取らずに走り どうせお腹を鳴らして居眠るの もう計画なしは変わらぬらしい 乙女も男もバカは同じ 校則破りは必死でマジ バレては愚痴って本当おかしいよ 寝癖にまみれた君の声 手垢にまみれた参考書 じゃあこの問題の答えは I don't know やっぱ知らないじゃん 昼は食べて 朝は寝てて 夜も寝てて 何してるの 明日もまた 会えることを 喜ぶのは やっぱ秘密だな Cherry Blossom baby rain 涙ぐむ眼光 世の流れ 寄せては返す波を夢に見て 未来に向けて未だに描いてる Cherry Blossom baby rain 涙ぐむ眼光 世の流れ 話し言葉で手紙を書いている ふっと忘れてI told you 時の流れが皮肉すぎて 嫌になる日が増えたよ今日も 原因は不明 医者だって君尋ねる 「最近で嫌なことはありますか」 強いて言わずともわかる 「このことじゃんね」 友達は語る 明日は会えると今更わかる 下弦の月でもテンション上がる baby baby あなたと私で なんてさ 考えるように ってるのが変だけど 昼は君で 朝も君で 夜も君を 思ってるの バカみたいね 素直なだけ 恥ずかしいね 愛してるの Cherry Blossom baby rain 涙ぐむ眼光 世の流れ 寄せては返す波を夢に見て 未来に向けて未だに描いてる Cherry Blossom baby rain 涙ぐむ眼光 世の流れ 話し言葉で手紙を書いている ふっと忘れてI told you
15,Naked Loving Summer,"
Rin音",Rin音,Rin音・Taro Ishida,煮詰めた言葉で 今日の僕も想いを寝かせそうだ 味が染み込んで いつでも形にはなるのさ やけにいい景色 似合わない風貌 夏に血迷ったカンカン帽 バチイカすビートに 流れるフロウ 俺なりのアンサンブル 青い地球が僕を急かし回るから 君の心が掴めずにいるのさ Naked Loving Summer もう隠すことはない 煤けた肌に肩寄せて Ah ラジオ越しに揺れてる君の手を 掴むように酔いたいんだ ちょっとドキドキ 触れる手伏せる目 気づきゃ日は暮れるね Oh 束の間の君の視線を 逃さずウィンクして愛を伝えよう そんなことしてちゃだせぇ？ 気になればググれ恋する日々で 皮肉的愛伝える定め 送信はできず相変わらず空メール しれっと日々が過ぎて もやもやがいつもど真ん中で 匂わせを兼ねたツイートしたって 無駄だからね 言わなきゃ始まらないね Baby ねぇやなくらいに晴天だ 今夜こそは Baby もう愛してると 言いたいんだ だから蒼い地球は息を殺しニヤついて 僕の心は早く動き出すんだ Naked Loving Summer もう隠すことはない 煤けた肌に肩寄せて Ah ラジオ越しに揺れてる君の手を 掴むように酔いたいんだ ちょっとドキドキ 触れる手伏せる目 気づきゃ日は暮れるね Oh 束の間の君の視線を 逃さずウィンクして愛を伝えよう そんなことしてたくて 気になってググる恋する日々で 遠回しなことなどしないで 付いてきての一言をいえばいいのさ Naked Loving Summer もう隠すことはない 煤けた肌に肩寄せて Ah 風で揺れて微笑む君すらも 奪うように酔いたいんだ だから Naked Loving Summer もう隠すことはない 煤けた肌に肩寄せて Ah 酔いを覚まして 君を見て月が 綺麗だと言いたいんだ
16,ネオネットヤンキー,"
Rin音",Rin音,Rin音・Taro Ishida,We are loading ネオネットヤンキー 悪魔の世界にお邪魔します We are loading ネオネットヤンキー 愛しているとは言えないのさ We are loading ネオネットヤンキー あなたの隣で夢を見ます We are loading ネオネットヤンキー We are loading ネオネットジャンキー 前世の仕事は働きアリ カタコト英語使い会いたい 拙い文と気分並々 冴えない夜通知にララバイ 頭のおかしな企み だけど手放せないようなラクガキ これは後世に注がれるような呪い ただ本音を呟くおまじない なかなか眠れない夜に 言葉たちが空でまた踊り出す ストーリー人目に付き書けてない インターネットに縛られてる手紙に 監視Love 情報的強者 きみん家のおやじが寝る時間まで知る 3時間強のライブ配信 寝る時間なんていらないね君に夢中 裏垢戦闘準備なら良好 地元の宗吾もツイッターに投稿 考えてくほどに増えてく今日も また寝れないやほらまたやっちまった We are loading ネオネットヤンキー 悪魔の世界にお邪魔します We are loading ネオネットヤンキー 愛しているとは言えないのさ We are loading ネオネットヤンキー あなたの隣で夢を見ます We are loading ネオネットヤンキー We are loading ネオネットジャンキー We are loading ネオネットヤンキー We are loading ネオネットヤンキー 悪口まみれで夢を見ます We are loading ネオネットヤンキー 使いっぱなしでキリないけどね
17,820,"
Rin音",Rin音,Rin音,混ぜ込むコーヒーのミルクより マイルドな日々を 消えかけた魔法をかけ直さず 今をFeelしよう 朝の日で焼いた目玉焼きこそ 気持ちの日の出さオリジナルモード 割ったスイカの目は虚ろだし 宵越しのベッドでは泣き寝入り ほら君の心を今日の日でリセット タイマーもセット 二度寝してんぞ 歯を磨いたら顔も洗って おっと忘れ物はしてないかい 不安だらけ押しつぶされると なにもかもが嫌になっちゃうよ 気にしちゃっても後回し みんな大切なのは私だし 壊れかけた家電達が言ってた あの人今心3畳でさ 愛がないってより余裕がない 君がいないってよりも時間がない Badな感情はもう迷子迷子 Night来る前には終わらせないと って追い込まれる前に深呼吸 朝がしっかり君を包み込むから Train 4 1234 君を満たしていくよ 怠惰を乗せてく820820 Train 4 1234 君を満たしていくよ 愛情も乗せてく820820 Again Train 4 1234 君を満たしていくよ 怠惰を乗せてく820820 Train 4 1234 君を満たしていくよ 愛情も乗せてく820820 Need you I thought you 君は眠っているよ 感情を乗せてく820820 Need you I thought you 今日も笑えているよ 本能の行く先820820
18,春にふられて feat.クボタカイ,"
Rin音",Rin音・クボタカイ,Rin音・クボタカイ・maeshima soshi,いつかの幸せは今日のbad day 要らない涙をこぼして病んで 答えのない問いにまた悩んで 同じとこ巡り巡って「なんで？」 素敵な夢を見てた 朝方君は消えた 歯を磨いたら始めよう さよならの続きから バス停前、置いてけぼり春を待つ 渋滞車内巡る記憶の数 君が映るミラー握るハンドルと手 笑い話もとうに昔話 カーステ越し聞こえてる音楽に ムードはないけど君喜ぶから かけてた気がするただ無意識で 今はなぜか僕のお気に入りで つまり過去の手 後ろ髪引け 既読ついたレス デジャブ起こすフレーズ 歩く幅とペース 酔いと東雲 シワのついたシャツと他人の目 全部天秤にかけ 何度繰り返して 桜色の平凡は短くて ストーリーの笑い声 聞きたくないよ当然 夜は寂しさが言葉になる いつかこの恋も忘れてやるから いつかの幸せは今日のbad day 要らない涙をこぼして病んで 答えのない問いにまた悩んで 同じとこ巡り巡って「なんで？」 素敵な夢を見てた 朝方君は消えた 歯を磨いたら始めよう さよならの続きから 未だに聴けない曲があるわ 五線譜に思い出を並べて 文字列にあなたを重ねてた 魔法が解けたら呪いの歌 解けた指の就職先は そろそろ決まってる頃ですか 私はというと恥ずかしながら 携帯くらいしか相手がいない 影形の無い愛には意味求める 答えが出ないまんま日々を越える たまのSTORY 笑う君の声 私馬鹿馬鹿しくて息を止める 冬支度蓄える一人の熱 たまの衝動的もI will be okay. 幸せになれたらいいね 皮肉混じりに押す「いいね」 「永遠に」や「ずっと」なんて 口にしちゃうのは、悲しいね。 でも良いの。限りある恋を楽しもう。 いつかの幸せは今日のbad day 要らない涙をこぼして病んで 答えのない問いにまた悩んで 同じとこ巡り巡って「なんで？」 素敵な夢を見てた 朝方君は消えた 歯を磨いたら始めよう さよならの続きから 分かっちゃいるけどやめられないよ 二人楽しく居たいだけ いつも通りそう、見ていた理想 何も喋らずに 肩に寄り添う いつか来る別れ 私は私だし彼は彼 絡まって分からなくなっても 私を忘れないで いつかの幸せは今日のbad day 要らない涙をこぼして病んで 答えのない問いにまた悩んで 同じとこ巡り巡って「なんで？」 素敵な夢を見てた 朝方君は消えた 歯を磨いたら始めよう 分かる分からないじゃなく この先にはさ 何があるのか二人で見たいから 嗚呼 手を繋ぎ歌うたい歩く道 本当はこのままでいたいよ ほら新たな春に蕾開く悩みの種もいつか花開く 嗚呼 手を離し瀬を早みそれぞれに 来る春を歌うのです
19,%BOY,"
Rin音",Rin音,Rin音・Taro Ishida,微睡み四番地 気まぐれに夜を食べてた僕の 真夏に酔って曖昧になる 記憶はちょっと頼りにはできなくて 足跡を辿り 砂混じりの風に吹かれ停止 浜辺にある物は君の 残像と手持ち花火のゴミくらい 西に沈む陽に背中合わせ 今時計の針が遅く感じる 海の家の窓 傷の跡 に囚われてる左脳 増える感情 明日に伸びる手に瞳合わせ ただ昨日のことをふと思い出す 花占い 好きと嫌い 夢と君と雨と晴れ just lady 自信が無いそのせいで 捨てきれないよ全て 憂鬱な僕はぐるぐる回る ％BOY's enemy 宵の独り言 だって視界の中揺れてる輪 蛍光灯と僕だけの不安 ％BOY's enemy 濃度に晒して ％BOY 季節が巡るのが過去だろ？ 気持ち悪めな刺激も 記憶を波に攫わせて 僕は今だに現実逃避行だ 泥酔 funny music radio あなたは誰よ 花占い 好きと嫌い 夢と君と雨と晴れ just lady 自信が無いそのせいで 捨てきれないよ全て 憂鬱な僕はぐるぐる回る ％BOY's enemy 宵の独り言 だって視界の中揺れてる輪 蛍光灯と僕だけの不安 ％BOY's enemy 濃度に晒して ％BOY 君のいない場所で 羅針盤が動く 感情だけ迷子でも体を追いつかせ 3％の缶で酔いが回る 酩酊きっと極楽町 足元がふらつくのさ ％BOY 花占い 好きと嫌い 恋と僕と君 ％BOY's enemy 宵の独り言 だって視界の中揺れてる輪 蛍光灯と僕だけの不安 ％BOY's enemy 濃度に晒して ％BOY
20,film drip,"
Rin音",Rin音,Shun Maruno,これは現実的現実の逃避 愛を皮切りに 巡るめく状況遷移のストーリー 文字化けた世界に ミルクを一つ 甘いミルクを一つでいい クッキーも一つ 欲張るくらいがちょうどいいのかも 眠いまぶたを擦ってみると 眠たげな魔人が目冷ましてさ 君に言うんだみたい夢は ないのかい気になる世界はないのかい そりゃまあ見た所で 夢は夢なもんで 現実を見たら悲しくなるもんね でもそうじゃないんだって語りかけてて ふっと飛んだ意識の向こう側 やっぱちょっと抜け出して 1人で暦にこっそりキスしよう 奴のアイロニー でかい態度に 愛はないのに これを最後に そんな悪を見限って 鼻歌交じりの言葉好きと言おう 僕の全てと 君の全てを 美味しく搾り 混ぜておくれ film drip dear my girl 感情には名前がある って教えてくれたよマイファザー それちょっと大事なようで ちょっとどうでもいいようで ちょっと素敵的な 僕の横つまりサイドシート 君の笑顔は必需品らしい 夢の夢そんな可愛いこ かけがえないと言い切れるらしい 土足で入るな俺の心にって 言うならスリッパを用意しとけよな くだらない意地意見プライドを 捨て切れるのもまた夢の話 やっぱちょっとダサくって 今の自分を少し見つめてみよう 僕のアイロニー でかい態度に 愛はないのに これを最後に そんな悪を捨てきって はっきりとした言葉で好きと言おう 僕の全てと 君の全てを 美味しく搾り 混ぜておくれ film drip
21,箒星飴店,"
Rin音",Rin音,Rin音・Taro Ishida,今日も1日お疲れ様オレ かったるくなる仕事をこなして 面倒くさいね やる気でないね 君もそうならこれ聞いて休めば？ お疲れ様 飲むBEER 美味くねぇ が悪くはないね もう動かないぜ 俺がスーパーマンなら 多分、地球壊滅してるわ ごめん！ だけどその代わりに嫌な 人の尻を叩いてあげるわ so busy 誰のせい？ 邪気渦巻いてる 地球のせい 君が泣きそうになるその時には 歌がきっと君を馬鹿にしにくるから ほうき星candy shop 舌で溶けた言葉に愛がある あまりの甘さが君を包み 一生転げてたいよ ほうき星candy shop 仕事なんて投げだしてたいよ 昼も眠るくらいに 自分を愛してたいと思えるよ 釘を打ち付ける ように君を見てるAを こうさせたこと 誰のせい 誰のせい 闇が深くて 光が眩しくなる現象 君はここにいないよ 誰もここにいない 大丈夫 快晴so good now ニュースの天気予報も頼りにならないよ good night 大将軍 くらいに超強いし 日々不服でも明日なら来るただ任せて いつでもこの店開いとりまっせ ほうき星candy shop 舌で溶けた言葉に愛がある あまりの甘さが君を包み 一生転げてたいよ ほうき星candy shop 仕事なんて投げだしてたいよ 昼も眠るくらいに 自分を愛してたいと思えるよ ぎゅっとしてる またずっと見てる 自分を愛してたいと思えるよう 夢を見て きっと明日も知る 自分を愛しなさいよ ほうき星candy shop 舌で溶けた言葉に愛がある あまりの甘さが君を包み 一生転げてたいよ ほうき星candy shop 仕事なんて投げだしてたいよ 昼も眠るくらいに 自分を愛してたいと思えるよ
22,微睡むミカン,"
Rin音",Rin音,Rin音・ニューリー,Stop in my merry-go-round 微睡む日々の名前を教えてくれ Stop in my merry-go-round 生きる傀儡に愛を教えてくれ 背後には 虚ろな目 スイカとタルトに 笑われて 言葉では 言えてもね 腐らせた感情があるのだね Stop in my merry-go-round 終わらぬ日々に愛を奏でてくれ Stop in my merry-go-round 平凡に幸せを見つけてくれ もうすぐ今日が終わるから やがて恐怖を吸ってあげるから 君は腐らないでくれ 君は腐らないでくれ 眠れる迷子の歌 ミカンのような甘酸っぱい全て 休める森の中で歌うのさ ねぇいい？Telling Merry Baby Stop in my merry-go-round 溶けたロウソクに耳を澄ませてくれ Stop in my merry-go-round 抱きしめてずっと離さないようにして Stop in my merry-go-round 大和は今日も笑顔に包まれてて Stop in my merry-go-round 枕と腕は柔らかくて Dear 神様 教えてくれ 俺の周りが幸せになる術 ねぇ神様 教えてくれ 涙に希望が含まれるために もうすぐ今日が終わるから やがて恐怖を吸ってあげるから 君は腐らないでくれ 君は腐らないでくれ 眠れる迷子の歌 ミカンのような甘酸っぱい全て 休める森の中で歌うのさ ねぇいい？Telling Merry Baby
23,midnight drive,"
Rin音",Rin音,Rin音・Pri2m,まるでロールプレイングのゲームのよう 俺がピーチなら君がマリオだろう 圧倒的逆な関係助けに来られて 情けなく救われる立場だね 俺があーだこーだと言っても 君の一言で全て決まるだろう 手元にある武器は全て無力さ ラスボスもお手上げ部下も笑うさ でも君にも弱音を吐く日があること知ったのさ 深くて暗い夜クラクションに怯えるほどの 大丈夫さ怖くないよ midnight drive あの子にむけ愛を 運転できないくらいに日を毛嫌い 夜の街が君を癒すからさ 冷えつく影時間止める midnight drive みんないいかい 凍てつく愛もしっかり溶ける 数秒のキスにハザードを 冷えつく影時間止める midnight drive みんないいかい 凍てつく愛もしっかり溶ける 数秒のキスにハザードを 無機質な缶コーヒーや 非情が怖いように 震える君も 涙ぐむ日も 隠された思い出の末路だろう ここであーだこーだと言っても 言葉の力は既に無力だろう 眠気を払いのけ頬をつねれば 現実に触れて時が動くのさ そう君にも弱音を吐く日があること知ったのさ 守れる力があるのさ今君に捧げよう 月を照らすための太陽 midnight drive 影の薄い愛を 瞑想できないくらいに霧かかる 夜の街に息を潜めたら 冷えつく影時間止める midnight drive みんないいかい 凍てつく愛もしっかり溶ける 数秒のキスにハザードを 冷えつく影時間止める midnight drive みんないいかい 凍てつく愛もしっかり溶ける 数秒のキスにハザードを
24,metronome town,"
Rin音",Rin音,Rin音・Taro Ishida,ブルーライトっぽく光るあの道 高いところに届かない梯子 街はまだ眠ってる頃の話で やけに低いトンネル 響く声と僕ら以外には何もない 開けたとこにあった秘密基地 壊れるのも必然で 僕より高く伸びるあのビルに 向け何かを掴む 負けじと背伸び ほつれてふらりと 行先分からぬまま カメレオンブルース 溶けるドール 影は偲ぶれど 身は踊る 歪む街灯 背を向けてみては橙で melting building 走馬灯が流れるように この唄が物語るように 記憶だけじゃ心許ないから 刻ませて欲しくて声にする 消えないように あの街とこの街が似たように思えるのは 目に見えたものだけが全てじゃないって話で 恐れることなんてさ何にもない 怯えて動けなくなるのが怖い 身を隠す必要はどこにもないのに 擬態して カメレオンブルース 溶けるドール 影は偲ぶれど 身は踊る 歪む街灯 背を向けてみては橙で melting building 走馬灯が流れるように この唄が物語るように 記憶だけじゃ心許ないから 刻ませて欲しくて声にする 消えないように melting building 今日は美しく色を纏う街が愛されるように 言葉や絵じゃ分からないから 感じ取れるように声にする 夢とともに
25,夜明乃唄,"
Rin音",Rin音,Rin音・maeshima soushi,日々は半透明見えるハート 君の葛藤でさえもI know いつも大丈夫ってその反応 冷えた男女 2時の散歩 夜の街灯はピサの斜塔 昨日の件は僕が謝るよ 揺らぐ感情は君のアート そう思うのそう思うの 時に急かされて サネカズラが咲くだろう プランターに木漏れ日を 染め上げた青の色 次はいつ会えるかな 言葉にすればキリがないよな 抱き合ったエントランス 人の目なんて気にならないから 夜明乃唄 思いを抱き寄せて 言葉にした 錨が上がるの 未来ならきっと見えるの いつかの日に抱く未練を 失わないこのrelation 愛される覚悟を、愛し抜く過去を まるで初めての様な言葉遣いだね 小説を1から読む気持ちさ 照れ臭く 顔を赤める 台本に書いてるテーマは 奴が勇者でも僕が主人公だ この現実逃避は 左右に分けて地図指差してさ あの街に知らないこの街 命短し旅せよ己 お惚気に近いような微笑み 恋で包んだ言葉を届け 次は明日会えるから 言葉にしなきゃ愛せないよな 涙してちょっとハグ 風鈴の音も気にしていられないから すっかり街は冷える イヤホン越しの君 愛情だってサウンドだってきっと コアに響く いつもは夏祭り 見えない赤提灯 涙じゃなく汗で濡らしたいから 手を広げてみる 目を凝らして見る 実体ない感情と本音を 音が紡ぐ 無くさないように掴みたいよ 忘れないよ僕だけの愛を 夜明乃唄 思いを抱き寄せて 言葉にした 錨が上がるの 未来ならきっと見えるの いつかの日に抱く未練を 失わないこのrelation 愛される覚悟を、愛し抜く過去を 日々は半透明見えるハート 君の感情でさえもI know ちゃんと大丈夫なその反応 繋ぐ男女 9時の態度 朝の街灯もピサの斜塔 普通だって今は輝くよ 夜の太陽は君の愛情 そう思うのそう思うの
26,raspberry feat. A夏目,"
Rin音",Rin音・A夏目,Rin音・Taro Ishida,来世でほなまた来世で 逆再生に映るほどのスピードで 回る目は青く光らせて 夜は街角見つめる三等星 君の好んだ香りの金木犀 ちょっとそっぽ向いたようなニヒルな歌詞に 心打たれてるのかもね 星はいつも朝塵になって この目にはいつも映らないなんて 捻くれたお前みたいで 大小はないが代償は愛 不意に呟いた話題しょうもない ウィークエンドまた甲斐性がないけど 妖怪のせい妖怪のせいだよ あぁもうどうだっていい 世間のヤジもどうだっていい 因縁や罵倒も 先生の感情も 人間の使命も どうだっていい今 何も知らない 君のことを知らない 別に洒落たとこじゃなくていいの 気が済むまで midnight sweety raspberry この歌詞の意味もきっと 曖昧にするrhapsody 互い違いの愛を吐露 愛撫するように 何十年後 時代が巡っても やつの悪口を言おう 僕と夢だけをみよう あいつよりも先に乗るクルーズ船 多分きっとでやしないぐうの音 悪くはないし楽しんでたい 夜更け君の甘いような対応 邪魔なものは控えおろう 君の一つの仕草でエラーが起こるなんて なんて不出来なんだろう midnight sweety raspberry この歌詞の意味もきっと 曖昧にするrhapsody 互い違いの愛を吐露 midnight sweety raspberry 過ちもいつかきっと 正解にするrhapsody 抱きしめたい思いをずっと 愛撫するように
27,LOW BATTERY BOY,"
Rin音",Rin音,Rin音・maeshima soshi,充電が足りない 愛で眠りたいが無理そうよ このままじゃダメだなんてように思ってしまったんだ あいつは頑張ってるのにな なんて思いながら飲み込んだあのコーヒーは 全然美味しくなくて ブルーになって 負けるなっていうメッセだって なんだかうざく感じちゃうようになってまた調子が 別にさ俺なら平気 いつもの調子 絡まりっぱなしで転がる充電器にも気付かずベッドにダイビング 緑こして赤のゲージ もう足りない 容量オーバー寸前固まる気持ち頑なに許しはない 正常なんて世の不条理 また見栄張る為にムキになる 奴の感情なんてこれっぽっちも 分かりゃしないのに 追いかけてシニカル テンション上々 表面謝謝 俺の企み 内面はいつだってさ 本当は脆い また夜が来る もう嫌気が差す 世が恐くなる みんな夜が好きなんだっけ？ My world 充電中 Feeling feeling bad 何％充電中？ 君んちまでいける 愛情急増中 触れる救える ０になるまで 足がもつれるまで 零しちゃったコップの中空だったら 思ったって事実ならば変わんないけど なんだか嫌ってよりなんていうかな 気になったんだただ気になったんだ 嘘を混ぜたdrink なぜかLink 繋がるし Bluetoothみたいに 意外に簡単にfeeling 騙し騙しでspeak 言葉はlip越しにspit もうバッテリーはないよ キャパオーバー本当足りてないよ 正常なんて世の不条理 また誰かを盾に突き通す 奴の感情なんてこれっぽっちも 分かりゃしないけど 追いかけて気になる テンション上々 表面謝謝 俺の企み 内面はいつだってさ 本当は脆い また夜が来る もう嫌気が差す 世が恐くなる みんな夜が好きなんだっけ？ My world 充電中 Feeling feeling bad 何％充電中？ 君んちまでいける 愛情急増中 触れる救える ０になるまで 足がもつれるまで もう足らないし もう止まれない 世間だけまじめで嫌になる日だ 空想の世界とか興味しかない 愛に満たされたままのパラノイア どうせ明日になれば 世界は終わり 罵倒された世界も全部 はるか遠い バッテリーが落ちたら闇の世界 焼きついた液晶からも逃れたい 充電が足りない 愛で眠りたいが無理そうよ このままじゃダメだなんてように思ってしまったんだ
